cut,W,Z,top,ttV,single top,total background,signal,significance
0,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
100,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
200,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
300,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
400,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
500,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
600,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
700,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
800,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
900,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
1000,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
1100,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
1200,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
1300,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
1400,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
1500,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.377436846494675,14.426626324653625,24.606344789266586,15.560855850577354,2.129543822315605
1600,1.6506800055503845,1.8158115148544312,2.3357903957366943,6.148156851530075,14.426626324653625,26.377064794301987,13.880659207701683,1.8275154592964227
1700,1.6506800055503845,1.171453595161438,2.3357903957366943,5.658672094345093,14.426626324653625,25.24322211742401,10.653133496642113,1.4511349876203168
1800,1.148754596710205,1.171453595161438,2.3357903957366943,5.658672094345093,13.625414669513702,23.94008505344391,8.189895495772362,1.152173270922047
1900,1.148754596710205,1.171453595161438,2.3357903957366943,4.80842649936676,13.625414669513702,23.089839458465576,5.516126856207848,0.7770963656527049
2000,0.0,0.0,2.3357903957366943,3.4154120683670044,12.823799669742584,18.575002193450928,3.9447662085294724,0.6227637918520265
2100,0.0,0.0,1.168150782585144,2.980583965778351,10.420729100704193,14.569463849067688,3.375815212726593,0.6151780387791917
2200,0.0,0.0,1.168150782585144,2.0125131607055664,9.617725729942322,12.798389673233032,2.6557555198669434,0.505865671288246
2300,0.0,0.0,1.168150782585144,1.0474315881729126,8.014580845832825,10.230163216590881,2.0991818457841873,0.43967014209240995
2400,0.0,0.0,1.168150782585144,0.0,7.213053941726685,8.381204724311829,1.6817515790462494,0.37622662543421354
2500,0.0,0.0,1.168150782585144,0.0,7.213053941726685,8.381204724311829,1.6817515790462494,0.37622662543421354
2600,0.0,0.0,1.168150782585144,0.0,7.213053941726685,8.381204724311829,1.2643213123083115,0.2502500298305099
2700,0.0,0.0,1.168150782585144,0.0,6.411496460437775,7.579647243022919,0.7799739837646484,0.11128548299390306
2800,0.0,0.0,1.168150782585144,0.0,6.411496460437775,7.579647243022919,0.4589154124259949,0.004860855766768066
2900,0.0,0.0,1.168150782585144,0.0,4.809319078922272,5.977469861507416,0.3155263066291809,-0.03997225844729351
3000,0.0,0.0,0.0,0.0,3.20593124628067,3.20593124628067,0.3155263066291809,-0.03226700676085808
3100,0.0,0.0,0.0,0.0,3.20593124628067,3.20593124628067,0.3155263066291809,-0.03226700676085808
3200,0.0,0.0,0.0,0.0,3.20593124628067,3.20593124628067,0.0,-0.20671635908309238
3300,0.0,0.0,0.0,0.0,3.20593124628067,3.20593124628067,0.0,-0.20671635908309238
3400,0.0,0.0,0.0,0.0,2.405524253845215,2.405524253845215,0.0,-0.23347523687077504
3500,0.0,0.0,0.0,0.0,1.604532539844513,1.604532539844513,0.0,-0.27966614230428816
3600,0.0,0.0,0.0,0.0,0.8024049997329712,0.8024049997329712,0.0,-0.3864569315929875
3700,0.0,0.0,0.0,0.0,0.8024049997329712,0.8024049997329712,0.0,-0.3864569315929875
3800,0.0,0.0,0.0,0.0,0.8024049997329712,0.8024049997329712,0.0,-0.3864569315929875
