cut,W,Z,top,ttV,single top,total background,signal,significance
0,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.37743691727519,14.426626324653625,24.606345057487488,5.365531533956528,0.7202509905963513
100,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.37743691727519,14.426626324653625,24.606345057487488,5.365531533956528,0.7202509905963513
200,1.6506800055503845,1.8158115148544312,2.3357903957366943,2.2001641392707825,11.22201156616211,19.224457502365112,2.3890145123004913,0.3285938164767372
300,0.0,0.0,2.3357903957366943,0.0,4.007186472415924,6.342976868152618,0.6002708524465561,0.06443413677692898
400,0.0,0.0,2.3357903957366943,0.0,2.404954195022583,4.740744590759277,0.14193519949913025,-0.1136313731752536
500,0.0,0.0,1.168150782585144,0.0,0.0,1.168150782585144,0.14193519949913025,-0.1818821159459265
