cut,W,Z,top,ttV,single top,total background,signal,significance
0,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.37743691727519,14.426626205444336,24.60634509846568,32.5607653260231,4.134267598874064
100,1.6506800055503845,1.8158115148544312,2.3357903957366943,4.37743691727519,14.426626205444336,24.60634509846568,32.5607653260231,4.134267598874064
200,1.6506800055503845,1.8158115148544312,2.3357903957366943,3.165245831012726,12.02272355556488,20.99025136232376,16.08109301328659,2.417615930507937
300,0.0,1.171453595161438,2.3357903957366943,1.9305419921875,6.413029313087463,11.85081535577774,9.565339088439941,2.0504356998088076
400,0.0,0.0,2.3357903957366943,0.9650815725326538,4.8093138337135315,8.11018580198288,5.93360310792923,1.581380082215845
500,0.0,0.0,1.168150782585144,0.9650815725326538,1.602534532546997,3.735766887664795,2.8867689073085785,1.1227817526676573
