met,njets,nbjets,nnonbjets,top1mass,sumet,antikt8m0,antikt8m1,antikt12m0,antikt12m1,drbb
712.3941650390625,2,7,5,171.71112060546875,996.9375,183.85263061523438,79.67333221435547,425.3434753417969,0.0,1.1211011409759521,1
758.366943359375,2,6,4,144.0493927001953,1443.155517578125,210.0178985595703,91.58522033691406,210.0178985595703,91.58522033691406,2.6779966354370117,1
763.1887817382812,2,9,7,-1360.4710693359375,1579.078125,185.3670196533203,187.326171875,185.3670196533203,187.326171875,1.2479617595672607,1
423.8670959472656,2,6,4,33.40253448486328,1148.2867431640625,154.33154296875,108.66229248046875,154.33154296875,108.66229248046875,2.80000901222229,1
755.7021484375,2,6,4,84.90386962890625,1345.9207763671875,163.98963928222656,75.68438720703125,163.98963928222656,151.68055725097656,2.708488941192627,1
580.8739624023438,2,5,3,-311.1222839355469,1437.472412109375,137.25367736816406,181.74964904785156,137.25367736816406,181.74964904785156,0.7157471179962158,1
635.7883911132812,2,9,7,168.21029663085938,1071.927001953125,85.88594055175781,75.9527587890625,217.61387634277344,75.9527587890625,1.1730477809906006,1
782.3424072265625,2,6,4,-320.4876403808594,1159.1790771484375,188.90260314941406,66.8125991821289,188.90260314941406,66.8125991821289,1.3017051219940186,1
830.0506591796875,2,6,4,-233.74400329589844,2017.05712890625,249.5043487548828,142.6153564453125,469.9311828613281,142.6153564453125,2.8330202102661133,1
895.1848754882812,2,6,4,-1451.019775390625,1314.2808837890625,174.83111572265625,130.87586975097656,174.83111572265625,130.87586975097656,1.5786811113357544,1
789.8900146484375,3,7,4,-963.0479125976562,1485.055908203125,176.86756896972656,160.9406280517578,651.4586181640625,61.87858581542969,0.5294083952903748,1
952.2938232421875,2,6,4,-667.304931640625,1224.885986328125,150.31802368164062,70.2398681640625,150.31802368164062,70.2398681640625,2.5577235221862793,1
692.5271606445312,2,5,3,-292.3409118652344,1128.9302978515625,119.46739196777344,61.22232437133789,375.1487121582031,39.084999084472656,2.8078503608703613,1
819.6015014648438,2,5,3,-183.08692932128906,1088.248779296875,140.81704711914062,87.0015869140625,363.89788818359375,0.0,0.7952427268028259,1
402.3545837402344,2,6,4,131.410888671875,1136.72705078125,171.70242309570312,119.04800415039062,215.45436096191406,119.04800415039062,2.4420413970947266,1
669.1034545898438,3,6,3,100.15703582763672,1029.588623046875,71.82630920410156,104.07686614990234,284.2060852050781,71.82630920410156,1.9141931533813477,1
570.72314453125,2,5,3,-434.10858154296875,1318.492431640625,162.22703552246094,73.0186538696289,162.22703552246094,165.73892211914062,2.7624096870422363,1
453.6330261230469,2,10,8,-566.1007080078125,1337.932861328125,149.87962341308594,123.57936096191406,293.4877014160156,172.49154663085938,2.403625249862671,1
664.3912963867188,2,8,6,59.264373779296875,1273.2413330078125,74.59343719482422,60.8128776550293,206.31179809570312,247.21055603027344,1.516503095626831,1
841.5184936523438,2,7,5,-297.53717041015625,1535.9075927734375,160.06626892089844,95.50223541259766,571.9967041015625,20.437650680541992,1.433084487915039,1
648.4098510742188,2,8,6,173.20944213867188,2229.030517578125,161.0968780517578,119.58907318115234,443.6891174316406,161.0968780517578,2.520689010620117,1
515.0487060546875,2,10,8,-163.22335815429688,1845.7955322265625,168.37814331054688,158.43896484375,168.37814331054688,158.43896484375,1.3197190761566162,1
878.8612670898438,2,6,4,-150.20823669433594,1235.67236328125,161.6800079345703,77.90623474121094,161.6800079345703,135.62998962402344,2.764925956726074,1
484.1251220703125,2,6,4,169.966796875,1981.40771484375,162.46559143066406,308.5957336425781,162.46559143066406,308.5957336425781,2.154681444168091,1
772.8541870117188,2,4,2,-733.929931640625,1589.5511474609375,172.7658233642578,162.14901733398438,172.7658233642578,162.14901733398438,2.3578083515167236,1
499.9623718261719,2,7,5,-330.26611328125,1055.9857177734375,88.74263763427734,105.5343246459961,234.3548126220703,88.74263763427734,2.255767345428467,1
819.4818115234375,2,6,4,-319.0733947753906,1885.5784912109375,173.24267578125,204.05796813964844,173.24267578125,204.05796813964844,2.116502523422241,1
809.82421875,2,7,5,138.03662109375,1145.9625244140625,118.310791015625,61.23048782348633,506.6728820800781,0.0,1.691445231437683,1
1076.330810546875,2,5,3,-136.21591186523438,2553.19384765625,169.7902069091797,149.68655395507812,169.7902069091797,299.1800231933594,2.3492302894592285,1
562.98291015625,2,7,5,148.6607666015625,1365.268310546875,170.94888305664062,122.07331085205078,258.3851013183594,122.07331085205078,1.9600263833999634,1
730.0236206054688,2,4,2,172.03526306152344,1495.1085205078125,185.4818572998047,91.22727966308594,185.4818572998047,91.22727966308594,2.7963685989379883,1
625.2915649414062,2,6,4,-747.4893188476562,1191.184326171875,222.6444854736328,139.28770446777344,222.6444854736328,139.28770446777344,2.205970287322998,1
626.5941772460938,2,5,3,-323.3495178222656,1008.8268432617188,80.95838165283203,66.1283950805664,334.5537109375,135.48353576660156,2.680513381958008,1
523.46044921875,2,5,3,-324.46636962890625,1383.2867431640625,169.43505859375,148.63385009765625,169.43505859375,249.30482482910156,1.428913950920105,1
914.439453125,2,5,3,-71.17990112304688,1564.51806640625,196.68702697753906,67.15005493164062,324.1294250488281,166.27578735351562,3.2497012615203857,1
614.8680419921875,2,6,4,-578.936767578125,2035.1904296875,300.54351806640625,161.87466430664062,391.2804260253906,161.87466430664062,2.9697184562683105,1
856.1557006835938,2,7,5,-594.6200561523438,1067.439208984375,223.7947540283203,81.11408996582031,284.31231689453125,22.723867416381836,1.0664267539978027,1
518.2722778320312,2,7,5,-270.0563659667969,1232.8704833984375,179.51348876953125,121.64097595214844,367.8254699707031,179.51348876953125,1.9159777164459229,1
867.3241577148438,2,5,3,-1654.342529296875,1245.244384765625,165.7871856689453,120.74693298339844,165.7871856689453,120.74693298339844,1.3783605098724365,1
593.5862426757812,2,5,3,171.2186737060547,1296.0826416015625,169.30368041992188,74.7369155883789,330.062255859375,74.7369155883789,1.0433986186981201,1
604.1392822265625,2,7,5,145.0667266845703,883.2023315429688,139.95277404785156,68.08992767333984,221.71519470214844,0.0,0.9994023442268372,1
871.0571899414062,3,12,9,-403.9701843261719,1419.1226806640625,122.51493072509766,76.69805908203125,147.8280792236328,76.69805908203125,1.9520114660263062,1
768.1300659179688,2,7,5,-259.11968994140625,1509.940185546875,191.22396850585938,188.05853271484375,254.9965057373047,191.22396850585938,2.0837247371673584,1
774.1072998046875,2,5,3,173.18307495117188,1683.2279052734375,159.56959533691406,151.3083038330078,159.56959533691406,227.60826110839844,1.9521526098251343,1
1040.2608642578125,2,6,4,165.07098388671875,1751.1429443359375,191.8177490234375,185.18601989746094,191.8177490234375,185.18601989746094,1.6313951015472412,1
698.587646484375,2,6,4,-1443.829833984375,1127.6087646484375,205.52755737304688,164.96835327148438,205.52755737304688,164.96835327148438,1.1444529294967651,1
913.8801879882812,2,7,5,-493.31109619140625,1171.375,181.8308563232422,84.50701904296875,331.9547119140625,76.11609649658203,1.0159145593643188,1
598.4327392578125,2,9,7,169.44993591308594,1120.300537109375,173.6881866455078,126.86722564697266,322.1591491699219,126.86722564697266,2.485518217086792,1
487.0804443359375,2,9,7,157.07772827148438,1125.920166015625,182.56703186035156,113.68807220458984,182.56703186035156,151.50868225097656,2.414782762527466,1
464.2301330566406,2,6,4,173.00924682617188,2004.420654296875,195.51344299316406,97.09092712402344,437.02093505859375,195.51344299316406,2.910693407058716,1
955.7018432617188,2,7,5,-249.80850219726562,1702.8192138671875,256.48040771484375,190.4542236328125,609.583984375,190.4542236328125,2.494685411453247,1
725.48681640625,2,4,2,-342.9811096191406,1620.324462890625,155.57815551757812,158.3104705810547,155.57815551757812,158.3104705810547,2.6750683784484863,1
699.0009765625,2,7,5,-420.11749267578125,1296.9327392578125,130.80636596679688,153.75413513183594,235.64141845703125,153.75413513183594,2.679678440093994,1
532.7689819335938,2,6,4,169.55911254882812,1058.384765625,234.3517303466797,69.74786376953125,234.3517303466797,69.74786376953125,2.3803584575653076,1
546.185302734375,2,5,3,-183.33944702148438,991.7706298828125,94.46422576904297,100.46196746826172,200.2513885498047,144.31890869140625,2.134427309036255,1
715.1285400390625,2,5,3,-103.0968246459961,2263.010986328125,177.01718139648438,161.44692993164062,177.01718139648438,161.44692993164062,1.6673763990402222,1
1435.745361328125,2,7,5,-17.30613899230957,1833.85400390625,257.8489074707031,79.98629760742188,681.5416259765625,162.864501953125,0.9833884835243225,1
513.2462768554688,3,7,4,-518.796875,1582.2911376953125,175.8414764404297,100.61148834228516,175.8414764404297,181.11358642578125,3.5208611488342285,1
589.5038452148438,3,7,4,-605.8035888671875,1178.0501708984375,163.35238647460938,166.61183166503906,163.35238647460938,250.3537139892578,2.8274736404418945,1
1074.424560546875,2,7,5,117.29259490966797,1420.5152587890625,185.7466278076172,103.5709228515625,553.49853515625,32.603111267089844,0.9314393997192383,1
795.327392578125,2,9,7,-809.8096923828125,2227.54638671875,312.6884765625,167.6959686279297,312.6884765625,167.6959686279297,2.606576442718506,1
422.0375061035156,2,8,6,122.95136260986328,1307.0511474609375,161.49053955078125,66.3087387084961,161.49053955078125,165.0570831298828,1.9470326900482178,1
784.7282104492188,2,8,6,-627.9808349609375,1548.8013916015625,121.15699005126953,113.99071502685547,121.15699005126953,239.7864990234375,1.908509373664856,1
520.8575439453125,2,7,5,-781.729736328125,963.4549560546875,130.45758056640625,68.45527648925781,130.45758056640625,68.45527648925781,2.66154408454895,1
509.1398010253906,2,7,5,173.14218139648438,2253.85546875,191.683837890625,149.10574340820312,191.683837890625,149.10574340820312,2.654592514038086,1
599.780029296875,2,5,3,-339.5494384765625,1208.5655517578125,178.480712890625,162.50852966308594,178.480712890625,162.50852966308594,2.062540292739868,1
516.0111083984375,2,5,3,-134.92276000976562,1313.196533203125,207.00289916992188,65.02137756347656,207.00289916992188,65.02137756347656,1.6270148754119873,1
492.94573974609375,2,7,5,-265.38153076171875,1476.492431640625,122.72977447509766,80.41166687011719,122.72977447509766,165.01100158691406,1.873170018196106,1
658.5447998046875,2,8,6,-198.37393188476562,1505.2052001953125,227.45042419433594,60.9000358581543,372.1072082519531,60.9000358581543,2.1020286083221436,1
969.4856567382812,2,9,7,148.08596801757812,1699.4102783203125,307.6983947753906,104.215087890625,658.8954467773438,102.07178497314453,1.218786358833313,1
689.5926513671875,2,5,3,-404.7485046386719,1437.82958984375,156.9010467529297,167.04190063476562,156.9010467529297,167.04190063476562,2.402895212173462,1
456.53851318359375,2,7,5,-878.5028076171875,1540.286865234375,238.4636688232422,96.95953369140625,238.4636688232422,131.88262939453125,2.534379243850708,1
843.0026245117188,2,6,4,-525.5842895507812,1156.505859375,179.84951782226562,99.99559783935547,247.24383544921875,99.99559783935547,1.1104483604431152,1
776.4712524414062,3,6,3,-793.8126831054688,1153.209228515625,168.79470825195312,87.18154907226562,168.79470825195312,154.85646057128906,0.7368622422218323,1
614.9247436523438,2,6,4,-588.8245239257812,2257.279296875,137.67510986328125,110.39820098876953,398.2176208496094,110.39820098876953,1.8191121816635132,1
528.1905517578125,2,8,6,-69.74295043945312,2191.320556640625,102.88272857666016,155.73468017578125,482.0584411621094,286.19940185546875,2.053692579269409,1
787.3165283203125,2,8,6,-894.3109741210938,1538.7747802734375,173.87071228027344,160.2759552001953,173.87071228027344,160.2759552001953,2.116419792175293,1
586.4612426757812,2,6,4,-344.52825927734375,1313.3624267578125,179.3538818359375,100.14400482177734,179.3538818359375,163.8726348876953,2.6712183952331543,1
972.2875366210938,2,10,8,-458.2429504394531,1861.7822265625,217.11788940429688,182.54408264160156,336.0017395019531,182.54408264160156,2.3409347534179688,1
528.1307373046875,2,5,3,-174.08363342285156,1169.1976318359375,198.65591430664062,114.78216552734375,198.65591430664062,114.78216552734375,2.1863250732421875,1
812.4727783203125,2,7,5,-616.95751953125,1646.596923828125,146.1087188720703,133.259033203125,146.1087188720703,255.33026123046875,2.731247663497925,1
506.8079528808594,2,6,4,-1083.46923828125,1071.1964111328125,138.0137176513672,65.74109649658203,138.0137176513672,139.7950897216797,1.9723352193832397,1
616.5564575195312,2,7,5,111.79762268066406,1247.5078125,84.99557495117188,97.79586791992188,308.21551513671875,97.79586791992188,2.285207748413086,1
694.3923950195312,2,5,3,171.95680236816406,1060.076171875,77.00871276855469,63.62586975097656,166.09010314941406,63.62586975097656,1.3552312850952148,1
481.126953125,2,6,4,-813.685791015625,1274.752685546875,170.78518676757812,75.08110046386719,276.0512390136719,183.3312225341797,2.223924398422241,1
909.392822265625,2,6,4,168.28790283203125,1292.940673828125,195.6379852294922,89.70172119140625,537.7777099609375,0.0,1.485823154449463,1
917.5517578125,2,4,2,158.98208618164062,1559.3731689453125,158.4559326171875,186.02328491210938,158.4559326171875,186.02328491210938,1.5259093046188354,1
805.355712890625,2,6,4,-556.3816528320312,1575.081787109375,144.86911010742188,98.15653991699219,245.5921630859375,143.60166931152344,2.2787322998046875,1
958.5646362304688,2,4,2,171.55462646484375,1231.6927490234375,133.8289337158203,78.90957641601562,133.8289337158203,176.83932495117188,1.9841570854187012,1
579.7449951171875,2,5,3,-331.88470458984375,1439.2296142578125,181.60598754882812,177.98207092285156,181.60598754882812,177.98207092285156,0.4712110161781311,1
605.458251953125,2,7,5,-264.1195373535156,772.757080078125,136.28871154785156,123.31179809570312,329.85357666015625,48.7221565246582,1.1434130668640137,1
402.1393737792969,2,6,4,-1028.618896484375,1085.8720703125,165.70416259765625,82.12614440917969,165.70416259765625,82.12614440917969,1.4688587188720703,1
555.4041137695312,2,8,6,-422.8426513671875,1160.9588623046875,163.23146057128906,89.10516357421875,163.23146057128906,312.75909423828125,2.178896427154541,1
852.6454467773438,2,8,6,-813.7346801757812,1029.22998046875,217.2135009765625,82.39582824707031,377.49017333984375,82.39582824707031,1.1595488786697388,1
777.9813842773438,2,7,5,-168.90469360351562,1295.130859375,174.00071716308594,98.47957611083984,349.6715087890625,86.5744857788086,1.97578763961792,1
574.992431640625,2,7,5,76.45122528076172,1018.1744384765625,148.2255859375,68.24671173095703,148.2255859375,115.33502197265625,1.5932552814483643,1
762.2034301757812,2,5,3,-205.5047607421875,1036.9144287109375,172.47166442871094,80.11544036865234,444.0219421386719,0.0,0.4849933087825775,1
706.8369750976562,2,5,3,-665.3839111328125,1241.4512939453125,150.10708618164062,125.18244171142578,150.10708618164062,125.18244171142578,2.3062126636505127,1
633.6708984375,2,6,4,-329.2547302246094,2233.91796875,67.35221862792969,156.527099609375,850.4390869140625,156.527099609375,2.340775489807129,1
556.18310546875,2,5,3,-278.3421325683594,952.083740234375,157.42425537109375,124.64513397216797,157.42425537109375,124.64513397216797,2.085848569869995,1
560.3323364257812,2,6,4,-414.3442687988281,1920.22021484375,329.0496826171875,187.03160095214844,329.0496826171875,187.03160095214844,2.5172946453094482,1
426.431640625,2,7,5,-373.42974853515625,1103.342529296875,157.98654174804688,69.41363525390625,157.98654174804688,69.41363525390625,2.44693922996521,1
727.0474853515625,2,5,3,-499.99664306640625,943.7842407226562,118.10533905029297,112.77729034423828,424.31378173828125,0.0,0.7607298493385315,1
944.9807739257812,2,7,5,-324.1428527832031,1319.73046875,140.0681915283203,70.18683624267578,140.0681915283203,183.13304138183594,1.4842983484268188,1
494.302001953125,2,9,7,172.75106811523438,1250.7939453125,163.22955322265625,66.03437042236328,378.1398620605469,12.82297420501709,1.0663784742355347,1
457.6078186035156,2,8,6,-581.2546997070312,1894.154052734375,138.13027954101562,100.84740447998047,214.09022521972656,100.84740447998047,2.236213207244873,1
755.8419189453125,2,6,4,-89.42066192626953,1096.5494384765625,192.39053344726562,67.55462646484375,390.62939453125,0.0,0.6236942410469055,1
572.6136474609375,2,7,5,151.39479064941406,1523.349853515625,151.109375,69.30476379394531,524.45849609375,17.976898193359375,1.5919150114059448,1
768.2645263671875,3,7,4,-778.9776611328125,1047.4017333984375,164.65115356445312,90.56617736816406,164.65115356445312,167.7738494873047,0.8055281043052673,1
722.6373901367188,2,4,2,-133.2986602783203,1306.283447265625,173.3385772705078,153.81336975097656,173.3385772705078,153.81336975097656,1.8137177228927612,1
762.37841796875,2,8,6,-428.63787841796875,1563.457763671875,201.45640563964844,64.25922393798828,201.45640563964844,163.8743896484375,2.4186179637908936,1
864.2926635742188,2,6,4,135.3348846435547,1652.191650390625,84.1124038696289,83.59154510498047,406.6134033203125,169.0687713623047,1.093530297279358,1
619.3211669921875,2,6,4,171.87646484375,1428.3251953125,172.56036376953125,142.42884826660156,305.721435546875,172.56036376953125,1.1743719577789307,1
427.0195007324219,2,7,5,-487.17608642578125,1119.79296875,100.20626831054688,60.618202209472656,187.448974609375,60.618202209472656,2.15625262260437,1
869.78515625,2,8,6,-1099.2451171875,2034.391357421875,251.272705078125,172.8120880126953,251.272705078125,172.8120880126953,2.9677324295043945,1
702.3151245117188,2,7,5,-184.78721618652344,1670.742919921875,230.35166931152344,93.09245300292969,599.1821899414062,145.36827087402344,0.6254624724388123,1
1224.2120361328125,2,10,8,-96.46647644042969,1787.118896484375,154.87619018554688,144.35838317871094,404.2032775878906,154.87619018554688,1.7020689249038696,1
491.4654541015625,2,5,3,-97.33939361572266,1026.4791259765625,161.77099609375,77.20068359375,161.77099609375,77.20068359375,2.5986742973327637,1
904.9365844726562,2,5,3,-900.6842651367188,1231.330810546875,149.26039123535156,94.49988555908203,241.57760620117188,94.49988555908203,1.5633050203323364,1
448.9026794433594,2,6,4,-384.8710632324219,1360.653564453125,159.54205322265625,72.44625091552734,237.30003356933594,72.44625091552734,2.786409616470337,1
891.3275146484375,2,6,4,-447.4559020996094,1542.0889892578125,150.06719970703125,182.07057189941406,150.06719970703125,182.07057189941406,1.077825903892517,1
909.8019409179688,2,7,5,-527.618408203125,1472.0496826171875,196.7499542236328,61.987396240234375,429.440185546875,61.987396240234375,2.110883951187134,1
599.2792358398438,2,7,5,-354.0135803222656,1184.411865234375,154.92385864257812,86.71678924560547,195.43588256835938,174.83248901367188,2.0511579513549805,1
595.4673461914062,2,4,2,156.85667419433594,1607.7864990234375,223.76211547851562,214.81414794921875,223.76211547851562,214.81414794921875,2.238585948944092,1
819.7927856445312,2,5,3,-529.4802856445312,2271.687255859375,191.70578002929688,204.5475616455078,191.70578002929688,399.1775817871094,2.7632856369018555,1
523.0733032226562,2,7,5,-615.3695068359375,1415.6884765625,218.3330535888672,75.22299194335938,218.3330535888672,75.22299194335938,2.913594961166382,1
520.2853393554688,2,6,4,-229.99940490722656,1441.66748046875,181.63827514648438,64.64260864257812,181.63827514648438,134.5544891357422,1.3434253931045532,1
690.6447143554688,2,9,7,-265.3570556640625,1468.8427734375,156.12596130371094,143.3708953857422,156.12596130371094,143.3708953857422,2.8022968769073486,1
873.0030517578125,2,8,6,143.6122589111328,1586.5797119140625,158.301513671875,145.542236328125,158.301513671875,145.542236328125,1.5482556819915771,1
766.0088500976562,2,8,6,-799.04248046875,1479.7999267578125,213.8048553466797,133.3658447265625,251.11163330078125,133.3658447265625,2.185288906097412,1
653.7335205078125,2,6,4,-426.2707214355469,973.0359497070312,85.57634735107422,78.7897720336914,178.81178283691406,0.0,1.5024631023406982,1
666.4710693359375,2,4,2,167.93264770507812,1136.8204345703125,152.3436279296875,113.16465759277344,152.3436279296875,113.16465759277344,1.8907742500305176,1
600.0430297851562,2,7,5,-1050.716064453125,1335.2945556640625,149.95474243164062,76.12899017333984,230.6564483642578,76.12899017333984,1.6825789213180542,1
469.037353515625,2,5,3,-577.9799194335938,1207.281005859375,128.2503662109375,168.97705078125,128.2503662109375,251.36752319335938,2.6475327014923096,1
526.8005981445312,2,5,3,-407.3540344238281,1238.687744140625,131.6600799560547,78.20284271240234,131.6600799560547,78.20284271240234,2.386512041091919,1
411.1337890625,2,6,4,163.04803466796875,1214.485107421875,108.1944580078125,151.0508575439453,181.7388458251953,151.0508575439453,1.9124505519866943,1
694.048583984375,2,5,3,-85.86529541015625,1181.4171142578125,254.69508361816406,75.30845642089844,379.297607421875,75.30845642089844,0.6623637676239014,1
999.4972534179688,2,6,4,-486.9588317871094,2327.9375,192.54885864257812,113.53878021240234,192.54885864257812,200.5941925048828,1.3233356475830078,1
802.9049072265625,2,7,5,-416.4595642089844,1173.435546875,215.7694854736328,80.78486633300781,522.5851440429688,0.0,1.0166057348251343,1
534.0411376953125,3,7,4,52.937347412109375,1184.3551025390625,207.35293579101562,78.91421508789062,266.2696838378906,148.2430877685547,2.2783608436584473,1
922.4356079101562,2,4,2,163.1492919921875,1442.9022216796875,133.73733520507812,103.2397232055664,480.15411376953125,0.0,1.1645114421844482,1
616.5515747070312,2,5,3,-408.6974182128906,1776.8251953125,86.65389251708984,173.9575958251953,466.6081848144531,86.65389251708984,2.69610333442688,1
736.5150756835938,2,5,3,-77.47979736328125,1389.5050048828125,204.15098571777344,148.9668731689453,204.15098571777344,148.9668731689453,2.381209135055542,1
