met,njets,nbjets,nnonbjets,top1mass,sumet,antikt8m0,antikt8m1,antikt12m0,antikt12m1,drbb
481.04595947265625,2,8,6,164.8105010986328,1295.95751953125,165.0576934814453,105.14278411865234,207.78424072265625,105.14278411865234,1.6426433324813843,0
474.087890625,2,5,3,52.47090530395508,1253.916259765625,145.9174346923828,149.64385986328125,145.9174346923828,254.59884643554688,0.573041558265686,0
662.9144287109375,2,7,5,-257.6761169433594,1282.587646484375,73.4686508178711,122.27713775634766,179.9635772705078,25.561853408813477,0.7551493048667908,0
490.7291564941406,2,6,4,-246.51905822753906,1450.5076904296875,201.34901428222656,113.5648422241211,201.34901428222656,221.65655517578125,0.4969462454319,0
539.7328491210938,2,7,5,-679.8109130859375,1280.72412109375,152.64796447753906,133.14541625976562,152.64796447753906,133.14541625976562,0.5051765441894531,0
432.15924072265625,2,7,5,170.63063049316406,1715.5794677734375,178.3381805419922,100.09729766845703,178.3381805419922,100.09729766845703,0.5698082447052002,0
551.0667114257812,2,5,3,-563.00927734375,1730.2874755859375,131.3555145263672,133.6306610107422,131.3555145263672,133.6306610107422,1.1780396699905396,0
433.9349365234375,2,6,4,-892.3604125976562,1213.803955078125,190.48507690429688,91.22077178955078,190.48507690429688,91.22077178955078,2.939863443374634,0
486.69525146484375,2,9,7,92.07215118408203,1567.7247314453125,148.22264099121094,87.3829116821289,148.22264099121094,87.3829116821289,0.8859426379203796,0
806.1205444335938,2,8,6,-422.0763244628906,2019.2938232421875,189.44989013671875,169.96176147460938,189.44989013671875,342.85430908203125,0.8583413362503052,0
633.8836059570312,3,6,3,173.20750427246094,1330.3004150390625,163.9084930419922,104.94161224365234,556.514404296875,104.94161224365234,0.7106003165245056,0
525.5319213867188,2,7,5,-64.15656280517578,926.0757446289062,122.08842468261719,60.94121551513672,122.08842468261719,122.05575561523438,0.5014187693595886,0
467.84832763671875,2,7,5,173.07272338867188,1758.033447265625,216.36917114257812,128.9518280029297,305.60260009765625,128.9518280029297,1.4740267992019653,0
639.8693237304688,2,6,4,-2347.744140625,1264.6478271484375,184.41534423828125,189.75360107421875,184.41534423828125,189.75360107421875,0.8146942257881165,0
729.4033813476562,2,6,4,-891.6865234375,1388.7254638671875,127.18917846679688,209.9497833251953,127.18917846679688,209.9497833251953,1.5525413751602173,0
440.2222900390625,2,9,7,-384.52862548828125,1352.4365234375,215.8662872314453,90.86723327636719,215.8662872314453,173.78958129882812,1.434566855430603,0
444.2555236816406,2,11,9,-124.08330535888672,2153.695556640625,218.932861328125,102.570556640625,314.78350830078125,453.1252136230469,1.538945198059082,0
555.3223266601562,2,8,6,-646.1986083984375,1880.602294921875,170.51475524902344,85.58819580078125,170.51475524902344,305.0011901855469,0.507147490978241,0
480.3313903808594,2,9,7,-499.9546813964844,1361.4610595703125,138.54591369628906,80.62832641601562,452.720947265625,116.2893295288086,0.44954773783683777,0
434.4710998535156,2,5,3,102.92927551269531,1234.360107421875,81.17198181152344,89.0440444946289,197.37632751464844,151.40907287597656,1.007156252861023,0
554.7451171875,2,7,5,-443.2523193359375,2362.116943359375,106.58955383300781,92.49124145507812,403.85205078125,92.49124145507812,0.425929993391037,0
797.4765014648438,2,4,2,-628.4411010742188,1193.2310791015625,182.95040893554688,108.70751953125,182.95040893554688,108.70751953125,0.5135796070098877,0
605.1914672851562,2,8,6,136.49276733398438,2369.766845703125,269.1056213378906,87.93531799316406,269.1056213378906,87.93531799316406,0.6428601741790771,0
442.421875,2,13,11,167.79913330078125,2238.456298828125,246.53330993652344,64.97168731689453,528.4013061523438,353.36669921875,0.44242897629737854,0
966.6393432617188,2,8,6,171.43894958496094,1576.40380859375,298.7886047363281,60.99243927001953,298.7886047363281,60.99243927001953,3.182945966720581,0
410.2884216308594,2,10,8,-344.2488098144531,2526.01416015625,239.07470703125,115.7376708984375,439.0460205078125,115.7376708984375,0.7290125489234924,0
523.4182739257812,2,7,5,-291.71875,1320.2005615234375,112.33914184570312,78.80595397949219,291.915771484375,239.91123962402344,0.9322766065597534,0
1355.21044921875,2,5,3,-697.6612548828125,1822.6427001953125,105.18425750732422,89.49564361572266,669.2931518554688,119.92015075683594,0.4716135859489441,0
471.41943359375,2,6,4,-50.64044952392578,1643.983642578125,202.563720703125,91.31199645996094,490.4188232421875,91.31199645996094,0.9400373101234436,0
627.322021484375,2,5,3,56.47458267211914,1953.2406005859375,239.99462890625,126.78870391845703,239.99462890625,126.78870391845703,0.564060389995575,0
455.6090393066406,2,4,2,165.4005584716797,1152.9783935546875,179.5449981689453,108.5979995727539,179.5449981689453,108.5979995727539,0.5484113693237305,0
588.6802978515625,2,5,3,-134.23873901367188,2018.356201171875,268.6379089355469,77.65644836425781,268.6379089355469,77.65644836425781,0.4364333748817444,0
602.3768920898438,2,9,7,-160.0721893310547,1644.7869873046875,202.93370056152344,79.46073150634766,286.13128662109375,79.46073150634766,0.8353384137153625,0
493.3433532714844,2,5,3,-160.8302764892578,1296.921142578125,153.06236267089844,91.697509765625,153.06236267089844,91.697509765625,0.5005272626876831,0
