met,njets,nbjets,nnonbjets,top1mass,sumet,antikt8m0,antikt8m1,antikt12m0,antikt12m1,drbb,is_signal
458.3239440917969,2,13,11,162.00563049316406,1341.17138671875,100.1830062866211,150.0800323486328,346.6669616699219,164.23965454101562,1.2270430326461792,1
408.8074951171875,2,6,4,-70.4962158203125,1230.1376953125,163.8835906982422,121.03475952148438,163.8835906982422,121.03475952148438,2.086489677429199,1
541.8785400390625,2,5,3,164.2343292236328,1337.1046142578125,134.3653106689453,168.40330505371094,134.3653106689453,168.40330505371094,2.0183565616607666,1
500.4846496582031,2,9,7,-542.6221923828125,1018.8567504882812,105.74820709228516,99.03038024902344,406.8446960449219,0.0,1.4949983358383179,1
492.8072814941406,2,5,3,158.8630828857422,851.0692138671875,119.62882232666016,72.99988555908203,163.9119873046875,72.99988555908203,2.0386810302734375,1
690.5420532226562,2,7,5,-64.2183609008789,1293.25244140625,234.1544952392578,92.76919555664062,234.1544952392578,92.76919555664062,2.313342809677124,1
601.295654296875,2,4,2,163.0876007080078,1146.8968505859375,108.20020294189453,106.5840835571289,320.07452392578125,106.5840835571289,2.286968231201172,1
1469.9176025390625,4,10,6,53.769168853759766,2477.39453125,277.7916259765625,76.01210021972656,772.5364990234375,164.27023315429688,3.1175057888031006,1
510.4551086425781,2,7,5,-656.3973388671875,872.399169921875,71.67997741699219,62.00175094604492,141.37022399902344,171.87286376953125,2.543912887573242,1
585.4030151367188,2,5,3,160.65988159179688,841.9464111328125,96.15360260009766,81.75269317626953,313.6263732910156,0.0,0.6755561232566833,1
433.9411926269531,2,9,7,131.17974853515625,1474.5167236328125,125.25739288330078,234.81768798828125,125.25739288330078,234.81768798828125,1.0553932189941406,1
460.83502197265625,2,7,5,172.92669677734375,1081.41162109375,167.62081909179688,147.0858154296875,210.45362854003906,147.0858154296875,1.952892541885376,1
967.281005859375,2,8,6,-22.573184967041016,1655.714111328125,166.50558471679688,119.25775146484375,522.8970336914062,119.25775146484375,1.771621584892273,1
540.9761352539062,2,7,5,-337.23089599609375,979.420166015625,122.86373138427734,76.71813201904297,182.7314910888672,76.71813201904297,1.622348666191101,1
465.586181640625,2,6,4,-154.6616973876953,841.6995849609375,153.17677307128906,91.41473388671875,207.12596130371094,91.41473388671875,0.8602104187011719,1
442.2135009765625,2,11,9,-278.928466796875,1226.8956298828125,135.23245239257812,93.07596588134766,272.63031005859375,75.60443115234375,1.3650277853012085,1
511.72930908203125,2,6,4,173.20977783203125,808.3392333984375,79.02973175048828,80.4003677368164,423.69110107421875,0.0,0.938446044921875,1
486.4111022949219,2,6,4,172.99484252929688,1020.2288208007812,159.27755737304688,102.0173110961914,159.27755737304688,102.0173110961914,2.2627952098846436,1
435.4270935058594,2,9,7,142.60440063476562,1097.6033935546875,167.5259246826172,158.88018798828125,250.68490600585938,213.8474884033203,1.5892767906188965,1
569.5921020507812,2,7,5,169.28550720214844,960.120361328125,221.94583129882812,63.147308349609375,406.9673156738281,0.0,1.3136043548583984,1
559.3466796875,2,4,2,149.0417938232422,855.263916015625,137.65769958496094,95.5333023071289,137.65769958496094,95.5333023071289,1.564997911453247,1
517.6395874023438,2,5,3,160.99478149414062,1148.398681640625,147.75425720214844,144.3925018310547,147.75425720214844,144.3925018310547,2.8632307052612305,1
699.1857299804688,2,9,7,172.8336944580078,1382.2940673828125,133.22634887695312,88.1109390258789,550.2481689453125,202.1471405029297,1.2517105340957642,1
558.02294921875,2,8,6,151.94143676757812,1193.9822998046875,150.69534301757812,79.96461486816406,178.5212860107422,152.31988525390625,1.4709160327911377,1
492.3432312011719,2,5,3,-657.3335571289062,923.8485717773438,114.78121185302734,87.7900390625,184.4966583251953,114.78121185302734,1.7647675275802612,1
629.9603881835938,2,8,6,173.2055206298828,1015.89208984375,88.84028625488281,68.97126770019531,444.1543884277344,0.0,1.555462121963501,1
506.1040954589844,2,5,3,-71.44242095947266,1073.459228515625,137.27305603027344,109.22267150878906,137.27305603027344,109.22267150878906,2.340899705886841,1
579.5081176757812,2,10,8,125.19490814208984,1261.147216796875,111.56605529785156,75.89623260498047,407.1016845703125,0.0,2.5413713455200195,1
627.9364624023438,2,4,2,-201.74813842773438,853.759033203125,158.71871948242188,71.8603744506836,158.71871948242188,71.8603744506836,1.1141612529754639,1
