met,njets,nbjets,nnonbjets,top1mass,sumet,antikt8m0,antikt8m1,antikt12m0,antikt12m1,drbb,is_signal
842.6019287109375,2,6,4,-221.35794067382812,1218.48095703125,119.29683685302734,146.24217224121094,568.580810546875,0.0,1.0332486629486084,1
704.4425048828125,2,7,5,61.48157501220703,1786.63427734375,265.2466735839844,108.62400817871094,265.2466735839844,229.85406494140625,0.5256704688072205,1
572.03515625,2,7,5,-505.2083435058594,1352.29248046875,132.95237731933594,80.18556213378906,296.22186279296875,14.855331420898438,1.2353547811508179,1
715.7677612304688,2,8,6,54.64885330200195,1052.1580810546875,215.05494689941406,71.81815338134766,471.7605895996094,0.0,1.1926844120025635,1
761.5347900390625,2,6,4,107.02425384521484,1858.8531494140625,186.33619689941406,181.66720581054688,186.33619689941406,181.66720581054688,2.0254976749420166,1
792.2274169921875,2,10,8,-157.2947998046875,1788.8602294921875,281.8727722167969,75.68135070800781,281.8727722167969,75.68135070800781,0.9438125491142273,1
479.51171875,2,6,4,165.49693298339844,873.1084594726562,78.23233795166016,62.50679397583008,182.29644775390625,78.23233795166016,1.2286945581436157,1
754.2081298828125,2,6,4,168.28952026367188,1074.0023193359375,152.16014099121094,148.66015625,479.6041564941406,0.0,1.0555691719055176,1
669.5669555664062,2,8,6,-1094.3310546875,1385.7708740234375,183.9705352783203,148.3218536376953,183.9705352783203,212.31495666503906,2.3533005714416504,1
476.689208984375,2,6,4,-525.4540405273438,1389.2774658203125,133.98342895507812,180.7833709716797,133.98342895507812,180.7833709716797,1.7493224143981934,1
488.6771545410156,3,9,6,-239.86810302734375,1104.4100341796875,109.30597686767578,96.63998413085938,475.14837646484375,0.0,1.581512451171875,1
911.4231567382812,2,6,4,162.9628448486328,1734.5074462890625,299.5375061035156,124.66754150390625,861.1845092773438,23.756067276000977,0.9558326005935669,1
658.5521850585938,2,7,5,-327.3305358886719,1575.9295654296875,134.81724548339844,98.55701446533203,134.81724548339844,98.55701446533203,1.724294900894165,1
423.6470947265625,2,4,2,120.5772705078125,763.85546875,76.54056549072266,70.30172729492188,302.2368469238281,0.0,0.4219610095024109,1
659.5062255859375,2,6,4,-156.8629608154297,1051.3990478515625,72.3175048828125,86.41050720214844,413.806884765625,0.0,0.5096482634544373,1
715.93603515625,2,9,7,-306.02410888671875,1148.077392578125,177.18055725097656,71.01435089111328,177.18055725097656,71.01435089111328,0.8010789155960083,1
627.1633911132812,2,4,2,-55.778526306152344,1021.34423828125,77.42525482177734,97.98712158203125,171.39173889160156,97.98712158203125,2.1487035751342773,1
451.3371887207031,2,8,6,-71.36956024169922,1081.4945068359375,138.22433471679688,109.09910583496094,330.7456359863281,138.22433471679688,1.1326475143432617,1
755.0543823242188,2,5,3,-110.16373443603516,857.0267333984375,124.0637435913086,64.36249542236328,338.3467712402344,0.0,0.7166747450828552,1
677.2725219726562,2,7,5,166.35694885253906,1239.8173828125,174.57374572753906,91.35750579833984,273.46929931640625,22.060075759887695,1.531713843345642,1
404.29736328125,2,4,2,-693.1316528320312,1098.8614501953125,155.59776306152344,139.90626525878906,155.59776306152344,139.90626525878906,2.775437831878662,1
542.0786743164062,2,6,4,-2039.3560791015625,1054.3961181640625,169.5445556640625,126.06876373291016,169.5445556640625,126.06876373291016,4.137307167053223,1
658.29248046875,2,6,4,168.59640502929688,1448.554931640625,165.20420837402344,84.29578399658203,192.59121704101562,165.20420837402344,1.644039511680603,1
673.6765747070312,2,5,3,-546.63623046875,1451.916748046875,202.42442321777344,175.6422882080078,202.42442321777344,175.6422882080078,2.8636555671691895,1
557.9515991210938,2,7,5,-814.5426635742188,1045.1007080078125,194.3255615234375,70.38859558105469,194.3255615234375,105.70844268798828,1.855281114578247,1
898.435546875,2,6,4,-494.02276611328125,1390.3265380859375,197.58128356933594,113.5956039428711,419.0856018066406,17.0366268157959,0.9470461010932922,1
544.858642578125,2,6,4,-1151.893310546875,913.1898803710938,187.3083953857422,88.14007568359375,187.3083953857422,88.14007568359375,1.156114935874939,1
705.1111450195312,2,5,3,146.63668823242188,1269.189208984375,139.65939331054688,137.66917419433594,139.65939331054688,137.66917419433594,1.7973427772521973,1
526.142822265625,2,7,5,-204.9085693359375,1037.3348388671875,133.749267578125,83.62567138671875,133.749267578125,174.1168670654297,1.2651195526123047,1
714.23095703125,2,7,5,123.54971313476562,1117.15234375,152.87762451171875,71.81979370117188,370.6952819824219,143.6728973388672,1.8335230350494385,1
621.3372802734375,2,8,6,-393.43780517578125,2026.926513671875,227.22332763671875,166.03890991210938,227.22332763671875,237.42739868164062,1.8339101076126099,1
412.1225280761719,2,6,4,-756.3849487304688,1075.9637451171875,187.245849609375,181.41696166992188,187.245849609375,181.41696166992188,2.574337959289551,1
624.3903198242188,2,5,3,79.744384765625,1209.544677734375,152.31805419921875,137.5502471923828,152.31805419921875,137.5502471923828,2.0353283882141113,1
802.7445068359375,2,5,3,-424.7053527832031,924.6966552734375,113.51951599121094,117.75715637207031,395.3785705566406,0.0,1.9229068756103516,1
648.2590942382812,2,4,2,-364.2218322753906,2281.137451171875,161.52142333984375,246.986572265625,161.52142333984375,246.986572265625,2.687041759490967,1
859.1121215820312,2,5,3,-127.42743682861328,1368.8505859375,191.3155059814453,182.47747802734375,191.3155059814453,182.47747802734375,2.071695566177368,1
704.315673828125,3,6,3,128.466064453125,1343.65234375,173.6460418701172,88.53961181640625,173.6460418701172,196.2374267578125,1.384154200553894,1
502.98516845703125,2,8,6,-337.9515686035156,1178.5185546875,163.7711639404297,90.5942153930664,163.7711639404297,90.5942153930664,1.8168871402740479,1
430.6820983886719,2,7,5,129.2841339111328,959.3423461914062,66.79456329345703,78.17864990234375,270.3411865234375,78.17864990234375,2.0921249389648438,1
786.9234008789062,2,5,3,171.61990356445312,1155.9661865234375,229.85780334472656,88.89695739746094,229.85780334472656,88.89695739746094,1.6665071249008179,1
412.287841796875,2,7,5,-312.5819091796875,1297.0013427734375,105.62004089355469,166.7774658203125,331.6413879394531,228.689453125,2.0827369689941406,1
803.89501953125,2,7,5,-463.4348449707031,1099.1070556640625,152.78128051757812,189.0708770751953,152.78128051757812,189.0708770751953,1.7827873229980469,1
486.4013977050781,2,7,5,-149.66722106933594,1584.0186767578125,173.6514129638672,181.52938842773438,173.6514129638672,232.33975219726562,2.0396814346313477,1
1262.992431640625,2,6,4,-348.7651672363281,1721.0909423828125,158.3256072998047,76.72544860839844,158.3256072998047,174.65194702148438,1.3242183923721313,1
655.961181640625,2,4,2,-344.4499206542969,1473.393798828125,118.601318359375,147.91775512695312,233.89186096191406,147.91775512695312,2.3032021522521973,1
743.9091796875,2,4,2,164.75900268554688,1240.405517578125,179.29525756835938,99.66346740722656,627.7991943359375,0.0,0.7574162483215332,1
766.1834716796875,2,8,6,-323.21234130859375,1268.4822998046875,187.63633728027344,69.5667495727539,252.7262420654297,69.5667495727539,1.912908911705017,1
499.5704345703125,2,5,3,171.06411743164062,969.742919921875,129.58590698242188,75.17279815673828,196.2496795654297,129.58590698242188,1.36103093624115,1
529.2642211914062,2,7,5,116.89681243896484,980.127197265625,112.04721069335938,79.11904907226562,230.16331481933594,112.04721069335938,2.483222007751465,1
720.2142333984375,2,4,2,-72.64832305908203,851.8366088867188,126.11409759521484,92.60824584960938,126.11409759521484,92.60824584960938,1.8887017965316772,1
884.9149169921875,2,5,3,150.4832763671875,1279.810546875,259.05712890625,124.69217681884766,259.05712890625,124.69217681884766,1.8471101522445679,1
751.6958618164062,3,7,4,-556.8594360351562,1504.7230224609375,155.1959686279297,108.48306274414062,596.2407836914062,155.1959686279297,0.6125350594520569,1
453.8304748535156,2,4,2,-660.6219482421875,1048.406005859375,184.87721252441406,174.28794860839844,184.87721252441406,174.28794860839844,3.683084487915039,1
748.6080322265625,2,4,2,-285.5008239746094,1922.423095703125,141.01834106445312,140.792724609375,141.01834106445312,140.792724609375,3.1379048824310303,1
965.642822265625,3,5,2,119.93865203857422,1520.1900634765625,171.0142059326172,69.99119567871094,261.75054931640625,99.8797378540039,1.5745458602905273,1
655.9949340820312,2,9,7,-94.95474243164062,1209.413330078125,72.14445495605469,67.93606567382812,127.32073211669922,185.66835021972656,1.3600388765335083,1
672.887451171875,2,8,6,-657.5970458984375,1339.2760009765625,152.72378540039062,172.51976013183594,260.8197021484375,172.51976013183594,2.826960325241089,1
704.6661987304688,2,5,3,71.03691101074219,1029.6646728515625,182.68121337890625,149.31570434570312,307.0768127441406,48.95973205566406,1.539302945137024,1
487.64141845703125,2,9,7,164.73507690429688,1604.6285400390625,209.33963012695312,157.74562072753906,444.77581787109375,357.170166015625,2.7614595890045166,1
472.3533630371094,2,4,2,-290.5408630371094,1599.6949462890625,258.5732421875,90.04875946044922,258.5732421875,90.04875946044922,2.0407798290252686,1
523.16796875,2,8,6,-139.73641967773438,2227.107666015625,250.99368286132812,118.7279281616211,584.6873779296875,118.7279281616211,1.1987382173538208,1
538.6847534179688,2,6,4,159.105224609375,1172.5181884765625,218.03970336914062,126.49720001220703,218.03970336914062,193.89207458496094,2.4021217823028564,1
659.5932006835938,2,6,4,-408.3712158203125,1135.736083984375,154.4569549560547,168.73699951171875,154.4569549560547,272.2727355957031,1.6259610652923584,1
594.2578735351562,2,10,8,-116.01019287109375,1532.33984375,166.7413787841797,109.63792419433594,308.45703125,74.157958984375,1.21555757522583,1
525.495849609375,2,6,4,173.20217895507812,1073.1357421875,132.98760986328125,84.90678405761719,132.98760986328125,84.90678405761719,1.412343978881836,1
747.6476440429688,2,8,6,115.57356262207031,1308.799560546875,145.326416015625,150.62742614746094,269.2875671386719,150.62742614746094,1.6933248043060303,1
751.5264892578125,2,9,7,125.85526275634766,994.5498046875,78.70097351074219,64.8057632446289,318.4014892578125,96.54483795166016,3.186628818511963,1
847.541259765625,2,7,5,-406.3189392089844,1218.9578857421875,113.14530944824219,117.05712127685547,354.4463806152344,93.91526794433594,0.95847088098526,1
745.0811767578125,2,7,5,-369.38555908203125,1365.6475830078125,187.95452880859375,164.50082397460938,187.95452880859375,164.50082397460938,1.9783148765563965,1
676.4124145507812,2,9,7,-541.0226440429688,1343.7738037109375,176.18902587890625,130.9391326904297,243.85658264160156,201.26162719726562,1.3586125373840332,1
610.9385375976562,2,4,2,-373.076904296875,1004.2540283203125,169.745849609375,146.83380126953125,169.745849609375,146.83380126953125,2.4636502265930176,1
646.0410766601562,2,5,3,-614.5665283203125,1009.01953125,169.2085723876953,71.93111419677734,169.2085723876953,71.93111419677734,0.7598791122436523,1
620.9074096679688,2,7,5,-281.4369812011719,1762.776611328125,203.1512451171875,129.7112579345703,203.1512451171875,129.7112579345703,1.399288535118103,1
857.6038818359375,2,6,4,-266.04547119140625,1024.8359375,226.80941772460938,71.41181945800781,226.80941772460938,71.41181945800781,0.8107407689094543,1
720.9028930664062,2,7,5,-595.217529296875,1406.4678955078125,210.49996948242188,77.59296417236328,210.49996948242188,77.59296417236328,2.1762962341308594,1
642.53125,2,10,8,-455.123046875,1680.6461181640625,138.9008026123047,183.62086486816406,138.9008026123047,233.33255004882812,2.6798253059387207,1
414.3935546875,2,5,3,169.49441528320312,1049.2642822265625,96.37154388427734,134.11509704589844,204.99688720703125,134.11509704589844,1.6958725452423096,1
736.229736328125,2,5,3,-312.2840881347656,1356.60888671875,176.51075744628906,151.59071350097656,176.51075744628906,151.59071350097656,2.264644145965576,1
503.0439147949219,2,4,2,-477.2037048339844,1223.067138671875,173.50814819335938,114.64984130859375,173.50814819335938,114.64984130859375,2.084930419921875,1
701.74267578125,2,6,4,162.2625274658203,1484.749267578125,155.91587829589844,138.9888153076172,155.91587829589844,138.9888153076172,2.2552905082702637,1
446.2254333496094,2,10,8,-334.5946350097656,1218.66357421875,156.04556274414062,73.42613220214844,156.04556274414062,73.42613220214844,3.184781551361084,1
441.3495178222656,2,6,4,-1111.1396484375,911.7405395507812,86.45233917236328,95.23114013671875,260.448974609375,44.63739013671875,0.7324491143226624,1
714.4678955078125,2,5,3,-60.44289016723633,1148.6932373046875,167.7613067626953,170.59506225585938,167.7613067626953,170.59506225585938,2.0106923580169678,1
1064.1585693359375,2,5,3,-115.95234680175781,1408.7470703125,146.3047637939453,159.50282287597656,363.2742614746094,75.59989929199219,1.0978728532791138,1
766.5122680664062,2,8,6,60.98333740234375,1332.251708984375,170.56976318359375,94.08735656738281,510.984130859375,0.0,1.3254677057266235,1
1246.47021484375,2,7,5,167.80691528320312,1555.53369140625,276.4114685058594,63.223304748535156,276.4114685058594,178.5321502685547,0.5536192655563354,1
644.3924560546875,2,7,5,-713.5858764648438,931.9365844726562,81.34417724609375,78.40438079833984,218.2363739013672,89.38922119140625,3.256342649459839,1
639.7991333007812,2,11,9,-250.43309020996094,1804.892333984375,71.54235076904297,130.15780639648438,330.46343994140625,184.0067138671875,2.6598012447357178,1
537.9402465820312,2,8,6,-909.2583618164062,1041.1094970703125,160.0646209716797,61.936946868896484,251.81869506835938,61.936946868896484,2.309039831161499,1
722.5767211914062,2,5,3,156.22283935546875,1081.4521484375,114.47280883789062,86.26155853271484,286.3882141113281,86.26155853271484,2.072812795639038,1
404.40380859375,2,5,3,115.19355773925781,1626.6239013671875,167.46202087402344,184.9745330810547,167.46202087402344,184.9745330810547,1.820063829421997,1
653.6367797851562,2,6,4,-257.49951171875,1026.12255859375,185.5812225341797,168.35011291503906,185.5812225341797,168.35011291503906,2.192096710205078,1
1027.9864501953125,2,6,4,172.94305419921875,1403.2281494140625,287.43707275390625,81.03389739990234,287.43707275390625,81.03389739990234,1.8550211191177368,1
790.330810546875,2,6,4,-714.0248413085938,1165.88427734375,159.7481689453125,61.67033767700195,159.7481689453125,61.67033767700195,2.757702112197876,1
916.1866455078125,2,5,3,-693.80419921875,1590.5,74.02214050292969,207.17433166503906,149.98849487304688,207.17433166503906,2.356757164001465,1
735.5858764648438,2,5,3,-677.9785766601562,1422.3734130859375,153.18109130859375,103.94405364990234,153.18109130859375,103.94405364990234,1.5451241731643677,1
658.3972778320312,2,7,5,-1105.9154052734375,868.4088745117188,103.65193176269531,75.04466247558594,362.46441650390625,0.0,2.208937883377075,1
996.588134765625,2,6,4,153.29771423339844,1132.48046875,162.53707885742188,77.07737731933594,320.22021484375,162.53707885742188,0.861893892288208,1
739.0726928710938,2,7,5,-260.34478759765625,1127.8455810546875,171.97059631347656,165.5463104248047,512.9267578125,0.0,1.3684369325637817,1
647.7799072265625,2,8,6,-292.1424560546875,1282.6278076171875,228.72622680664062,68.4681167602539,413.1650695800781,68.4681167602539,1.1599688529968262,1
633.5884399414062,2,7,5,-1286.9658203125,1565.0247802734375,223.0176544189453,165.6208038330078,223.0176544189453,165.6208038330078,2.479529857635498,1
825.7198486328125,2,8,6,168.71974182128906,1374.4520263671875,117.69122314453125,150.5211639404297,536.9817504882812,24.82660484313965,1.2298197746276855,1
594.9600219726562,2,7,5,-198.61074829101562,1441.9119873046875,160.72503662109375,109.9511947631836,160.72503662109375,176.92330932617188,2.7655951976776123,1
574.7411499023438,2,7,5,-418.8704833984375,1007.0436401367188,99.2236099243164,60.326446533203125,409.6544494628906,0.0,0.5502445101737976,1
899.74951171875,2,6,4,-676.9046630859375,1289.9398193359375,148.18357849121094,85.38967895507812,321.07958984375,85.38967895507812,2.0361123085021973,1
942.7202758789062,2,6,4,-952.8992309570312,1225.226318359375,224.32650756835938,103.70160675048828,663.2734375,0.0,0.8914167284965515,1
940.0618286132812,2,11,9,-491.7444152832031,1702.3656005859375,116.41439056396484,93.31896209716797,464.0596923828125,70.7656021118164,2.947004795074463,1
544.125244140625,2,7,5,-376.30291748046875,1332.7017822265625,174.91075134277344,141.250244140625,174.91075134277344,178.4164581298828,2.232372522354126,1
719.4141235351562,2,8,6,134.49049377441406,1452.671875,156.53579711914062,119.16217803955078,156.53579711914062,180.0508270263672,2.414306879043579,1
462.260986328125,2,7,5,-321.7884216308594,1462.03759765625,159.5739288330078,66.33106994628906,159.5739288330078,66.33106994628906,1.2687596082687378,1
573.2100830078125,2,6,4,-377.2351379394531,1307.7728271484375,211.59715270996094,122.43362426757812,211.59715270996094,122.43362426757812,2.283507823944092,1
897.002685546875,2,8,6,-436.04986572265625,1489.70703125,197.2311248779297,82.7380142211914,356.3400573730469,306.07574462890625,1.1959400177001953,1
812.1065673828125,2,6,4,122.22030639648438,1456.3502197265625,167.9040985107422,107.62030029296875,401.2516784667969,119.77507019042969,1.490248203277588,1
500.3157653808594,2,11,9,110.54267883300781,1008.0592041015625,96.53547668457031,62.721214294433594,469.14990234375,77.83393859863281,1.6307857036590576,1
436.89056396484375,2,6,4,171.9368133544922,1349.78271484375,171.39842224121094,146.0194091796875,171.39842224121094,146.0194091796875,2.0863022804260254,1
732.8165893554688,2,5,3,168.20919799804688,869.6078491210938,190.43838500976562,73.83660125732422,190.43838500976562,73.83660125732422,1.9426424503326416,1
592.6997680664062,2,7,5,-124.36016845703125,983.6473999023438,69.02513885498047,93.66764831542969,212.56430053710938,179.3736572265625,1.3583996295928955,1
786.1173706054688,2,8,6,113.7779769897461,2106.8251953125,254.2440948486328,187.47134399414062,409.6988220214844,79.57504272460938,0.9066949486732483,1
497.6512756347656,2,9,7,121.57743835449219,1625.298095703125,181.07626342773438,77.54141998291016,181.07626342773438,209.3099822998047,2.216641664505005,1
868.0310668945312,2,9,7,-251.6775360107422,1397.212158203125,189.80587768554688,156.11343383789062,262.1907653808594,189.80587768554688,2.019998788833618,1
554.841064453125,2,5,3,-251.36317443847656,985.9224243164062,169.79385375976562,65.15374755859375,169.79385375976562,128.22848510742188,1.5707905292510986,1
776.2985229492188,2,7,5,168.5482940673828,1703.03466796875,121.45555877685547,82.72765350341797,306.95159912109375,43.53165054321289,1.190122365951538,1
578.8220825195312,2,8,6,154.04025268554688,1026.4722900390625,83.64356994628906,69.0885009765625,198.35609436035156,69.0885009765625,1.1095120906829834,1
527.8684692382812,2,6,4,-172.2495880126953,1086.2474365234375,170.5938262939453,204.85853576660156,170.5938262939453,204.85853576660156,2.6362528800964355,1
724.628173828125,2,9,7,171.46678161621094,1160.6060791015625,191.59727478027344,85.82608795166016,287.6753234863281,160.58609008789062,0.9519214034080505,1
716.7379150390625,2,5,3,-589.7938232421875,966.5008544921875,70.1202163696289,104.62187194824219,151.8028564453125,173.9087677001953,2.300879955291748,1
401.570068359375,2,7,5,-553.2742919921875,1970.608642578125,224.92239379882812,192.68612670898438,583.096435546875,192.68612670898438,2.4017910957336426,1
474.3941650390625,2,9,7,-395.342041015625,1277.2576904296875,177.9387664794922,142.28579711914062,177.9387664794922,272.77264404296875,2.0091214179992676,1
578.4356689453125,2,9,7,162.52658081054688,1141.49560546875,171.4825897216797,65.92584228515625,323.7693176269531,179.92410278320312,2.9620611667633057,1
448.49066162109375,2,7,5,-659.4410400390625,1092.9031982421875,78.8721923828125,65.32942199707031,177.07369995117188,65.32942199707031,1.5083214044570923,1
988.4051513671875,2,7,5,-159.0759735107422,1220.375244140625,243.15237426757812,103.66553497314453,564.4844970703125,0.0,1.0956412553787231,1
