met,njets,nbjets,nnonbjets,top1mass,sumet,antikt8m0,antikt8m1,antikt12m0,antikt12m1,drbb,is_signal
1203.339599609375,3,6,3,163.08462524414062,1403.4593505859375,147.24681091308594,84.8700942993164,239.29708862304688,147.24681091308594,1.691017746925354,1
400.2957458496094,2,8,6,-229.53700256347656,1905.6483154296875,171.0089111328125,150.03038024902344,171.0089111328125,150.03038024902344,2.350541591644287,1
1107.2811279296875,2,6,4,-94.1020278930664,1482.3804931640625,181.43292236328125,163.7889862060547,181.43292236328125,163.7889862060547,1.5849822759628296,1
897.1710815429688,2,6,4,173.0861358642578,1235.3785400390625,192.1806182861328,177.49166870117188,385.5732727050781,68.21800231933594,1.48563551902771,1
922.0294799804688,2,6,4,-262.5098876953125,1273.84619140625,110.54994201660156,90.04373168945312,582.1345825195312,0.0,0.5933319330215454,1
615.90185546875,2,6,4,115.08512878417969,1224.9793701171875,147.47586059570312,131.0943145751953,339.822509765625,84.17280578613281,1.3802677392959595,1
422.9553527832031,2,8,6,-442.1139831542969,1542.027099609375,201.7117462158203,77.77008056640625,319.6680908203125,363.7178039550781,1.977784514427185,1
678.0056762695312,2,7,5,-416.4233703613281,1243.5318603515625,170.215576171875,165.23802185058594,170.215576171875,201.9968719482422,1.7820223569869995,1
649.0512084960938,3,7,4,-545.3458251953125,2330.937255859375,170.2129669189453,194.9333038330078,170.2129669189453,531.8140258789062,2.1982855796813965,1
812.6448974609375,2,4,2,-117.26909637451172,1191.4417724609375,179.83694458007812,115.51853942871094,179.83694458007812,115.51853942871094,1.9587571620941162,1
515.9237060546875,2,5,3,-374.8569641113281,980.5816650390625,74.23413848876953,62.02239990234375,147.24359130859375,62.02239990234375,1.5916979312896729,1
598.4185180664062,2,7,5,-544.6805419921875,2316.299560546875,215.7946319580078,191.72645568847656,215.7946319580078,307.15618896484375,1.752980351448059,1
428.95770263671875,2,5,3,160.69216918945312,1252.9444580078125,207.08270263671875,86.3840103149414,207.08270263671875,86.3840103149414,2.9706125259399414,1
805.3466186523438,2,8,6,-139.8731231689453,1207.3079833984375,148.50527954101562,71.97721099853516,477.10235595703125,0.0,0.9332623481750488,1
441.0577392578125,2,6,4,-203.72598266601562,1459.589111328125,166.70281982421875,119.18744659423828,166.70281982421875,119.18744659423828,2.1884679794311523,1
819.1321411132812,2,6,4,-529.7589721679688,1091.7486572265625,109.30718994140625,122.79643249511719,492.34808349609375,0.0,1.7252243757247925,1
615.9396362304688,3,9,6,-1082.7315673828125,2012.396484375,179.83164978027344,149.1099395751953,179.83164978027344,149.1099395751953,1.8436706066131592,1
525.963134765625,2,8,6,-498.13665771484375,1816.3033447265625,158.0186004638672,173.37513732910156,158.0186004638672,173.37513732910156,2.9985921382904053,1
724.000244140625,2,7,5,-227.14137268066406,1294.501220703125,170.53652954101562,66.6726303100586,170.53652954101562,205.5710906982422,2.333890438079834,1
604.1858520507812,2,6,4,-404.3794860839844,1960.073974609375,176.5771484375,122.68626403808594,176.5771484375,221.67153930664062,2.161360740661621,1
654.1746826171875,2,7,5,142.75526428222656,1101.0330810546875,99.81517791748047,140.51666259765625,261.7125549316406,79.17430877685547,1.044628620147705,1
1042.752685546875,3,9,6,172.6939239501953,1593.8123779296875,153.0889434814453,259.07373046875,659.109375,62.65216827392578,1.4312888383865356,1
613.9225463867188,2,6,4,-292.2483825683594,1188.9683837890625,105.73896789550781,118.72422790527344,186.4174346923828,118.72422790527344,1.719236969947815,1
618.7998657226562,2,12,10,-523.86181640625,1595.9954833984375,133.69439697265625,151.5531005859375,399.2491149902344,133.69439697265625,3.3577375411987305,1
716.9154052734375,2,8,6,-478.4690856933594,1325.98779296875,190.80743408203125,99.82648468017578,190.80743408203125,161.84580993652344,2.28898549079895,1
578.6915893554688,2,9,7,-509.6835021972656,1562.3006591796875,181.99671936035156,149.40744018554688,346.0761413574219,215.7541046142578,1.2537891864776611,1
652.090087890625,2,6,4,-454.7002258300781,1659.5245361328125,163.4508819580078,174.6334228515625,163.4508819580078,174.6334228515625,2.4742352962493896,1
1042.535888671875,2,5,3,-614.6702270507812,1289.7352294921875,229.7999725341797,108.34169006347656,521.9650268554688,0.0,0.8761487007141113,1
547.8907470703125,2,6,4,172.32286071777344,1570.09228515625,168.23043823242188,174.8483428955078,168.23043823242188,313.44781494140625,0.68523108959198,1
643.8571166992188,2,6,4,-1268.4090576171875,1286.896728515625,149.2935333251953,95.531982421875,149.2935333251953,254.5552215576172,2.2225332260131836,1
1208.1063232421875,3,9,6,150.28436279296875,1759.8203125,322.41265869140625,101.28176879882812,310.1781921386719,322.41265869140625,1.72157883644104,1
460.8935546875,2,10,8,-622.48583984375,1135.23974609375,211.9698028564453,81.67708587646484,211.9698028564453,148.2051239013672,2.2887930870056152,1
