met,njets,nbjets,nnonbjets,top1mass,sumet,antikt8m0,antikt8m1,antikt12m0,antikt12m1,drbb
528.4012451171875,2,7,5,-280.9309387207031,1273.1324462890625,207.30224609375,79.60504913330078,207.30224609375,167.79833984375,2.3689796924591064,0
492.111083984375,3,7,4,-223.2470703125,1431.2354736328125,162.62655639648438,122.46768951416016,267.6871032714844,122.46768951416016,0.43035751581192017,0
509.0805969238281,2,6,4,-250.6581573486328,1696.7864990234375,149.42977905273438,82.98622131347656,149.42977905273438,188.5916290283203,0.48814764618873596,0
689.6974487304688,2,5,3,170.2875213623047,2611.123779296875,241.7186279296875,228.2494354248047,241.7186279296875,228.2494354248047,0.4435247778892517,0
420.010986328125,2,8,6,154.32627868652344,2498.023681640625,302.96307373046875,72.99652099609375,302.96307373046875,375.2154235839844,2.4093708992004395,0
417.739501953125,2,7,5,-941.7138061523438,1835.2032470703125,179.38841247558594,88.67388916015625,179.38841247558594,88.67388916015625,1.7541797161102295,0
628.4956665039062,2,11,9,-821.57958984375,2005.534423828125,75.0680160522461,96.78315734863281,143.5735321044922,222.27537536621094,1.709924578666687,0
470.37152099609375,2,8,6,77.37212371826172,1688.4136962890625,92.01675415039062,79.75641632080078,270.86444091796875,218.3212432861328,1.9852821826934814,0
459.0396423339844,2,6,4,-492.1454162597656,2145.9658203125,161.1907958984375,110.68303680419922,161.1907958984375,110.68303680419922,0.9747181534767151,0
559.6159057617188,2,7,5,-585.5880737304688,1606.873046875,258.132568359375,74.46988677978516,258.132568359375,74.46988677978516,1.5808162689208984,0
694.4660034179688,2,6,4,-168.02513122558594,1609.3623046875,149.92410278320312,172.99822998046875,602.1558837890625,19.13532066345215,1.750231385231018,0
465.2637023925781,2,5,3,-1273.2423095703125,2217.956298828125,280.5305480957031,62.340755462646484,280.5305480957031,62.340755462646484,2.9605722427368164,0
502.8089294433594,2,6,4,-595.1139526367188,1448.13916015625,183.48574829101562,89.62560272216797,183.48574829101562,89.62560272216797,0.4930907189846039,0
483.6506042480469,2,7,5,-927.2329711914062,4385.16552734375,210.97357177734375,449.3127136230469,210.97357177734375,449.3127136230469,1.467395305633545,0
408.7154541015625,2,10,8,-475.0633544921875,2494.2041015625,216.2825927734375,120.47587585449219,216.2825927734375,338.32147216796875,1.7718199491500854,0
458.12518310546875,2,12,10,154.5546417236328,1854.583740234375,80.64022064208984,75.92642211914062,405.0283508300781,155.79617309570312,0.8291345238685608,0
438.84649658203125,2,10,8,-77.8567123413086,2499.837158203125,171.5642852783203,81.19852447509766,358.2688293457031,175.22572326660156,0.47740083932876587,0
412.8789978027344,2,6,4,155.3961639404297,1392.3265380859375,219.48162841796875,87.1156005859375,219.48162841796875,87.1156005859375,2.4548275470733643,0
443.2397155761719,2,6,4,99.76535034179688,1969.1085205078125,289.14202880859375,72.18562316894531,289.14202880859375,72.18562316894531,0.49221277236938477,0
533.670654296875,2,6,4,159.38973999023438,1973.771484375,154.5287628173828,97.9501953125,541.6652221679688,97.9501953125,0.5321390628814697,0
750.3630981445312,2,6,4,-181.40806579589844,1454.2911376953125,201.7792205810547,112.83001708984375,640.0216674804688,2.0501549243927,0.4400131404399872,0
485.77947998046875,2,4,2,-186.69039916992188,1378.9935302734375,144.56687927246094,144.86349487304688,144.56687927246094,144.86349487304688,0.6537695527076721,0
866.843017578125,2,10,8,-42.599884033203125,1976.320556640625,168.1941375732422,88.0374526977539,556.33056640625,188.3275146484375,1.9038983583450317,0
571.5707397460938,2,6,4,164.74522399902344,2584.986572265625,336.9480895996094,97.89615631103516,336.9480895996094,97.89615631103516,0.5064722895622253,0
531.9712524414062,3,4,1,167.78167724609375,1710.6092529296875,60.096153259277344,66.2571792602539,522.38818359375,66.2571792602539,1.1678526401519775,0
431.1549377441406,2,6,4,139.41851806640625,1587.2142333984375,200.94180297851562,168.401611328125,200.94180297851562,168.401611328125,0.4914405345916748,0
514.6596069335938,2,6,4,-65.82494354248047,1240.1279296875,136.9215087890625,100.43893432617188,136.9215087890625,100.43893432617188,1.3230583667755127,0
432.9760437011719,2,6,4,172.80355834960938,1840.95947265625,123.89649200439453,97.51079559326172,123.89649200439453,97.51079559326172,0.5988354682922363,0
1007.2037963867188,2,4,2,164.34498596191406,1252.4654541015625,118.05301666259766,68.83426666259766,460.13134765625,0.0,0.8378420472145081,0
518.1614379882812,2,7,5,158.80050659179688,1403.4833984375,65.03231048583984,74.11384582519531,294.9875183105469,74.11384582519531,1.5185465812683105,0
453.4620361328125,3,9,6,85.60252380371094,1360.235107421875,244.84945678710938,69.27354431152344,420.1170654296875,69.27354431152344,0.598897397518158,0
467.2989196777344,2,6,4,130.21426391601562,1657.4005126953125,363.3449401855469,145.44349670410156,363.3449401855469,145.44349670410156,0.6314933896064758,0
613.7383422851562,2,6,4,149.68280029296875,1393.90185546875,123.86597442626953,65.77609252929688,314.95208740234375,141.26583862304688,0.5714033246040344,0
624.5302124023438,2,6,4,-269.0299987792969,2172.845947265625,323.4498596191406,74.82382202148438,323.4498596191406,74.82382202148438,3.1731600761413574,0
475.82684326171875,2,9,7,135.3426055908203,1321.9056396484375,97.84166717529297,60.79423904418945,366.845947265625,60.79423904418945,0.4769827425479889,0
1408.934326171875,2,7,5,-173.5748748779297,1919.53125,383.386962890625,87.94420623779297,788.3038940429688,1.27251136302948,0.5646340250968933,0
465.6731262207031,2,7,5,-481.2893981933594,1566.1805419921875,334.41241455078125,136.15615844726562,334.41241455078125,136.15615844726562,0.5833220481872559,0
724.2342529296875,2,9,7,-371.43414306640625,1529.4586181640625,142.6647186279297,82.40389251708984,398.9676513671875,52.73213195800781,0.9450594782829285,0
401.54705810546875,2,5,3,-693.1218872070312,1564.2779541015625,189.7483367919922,92.42948913574219,189.7483367919922,92.42948913574219,0.9103347063064575,0
628.0941772460938,2,8,6,-648.0328979492188,1598.3885498046875,276.2865905761719,107.23814392089844,276.2865905761719,174.1891632080078,2.342600107192993,0
439.65130615234375,2,5,3,-1016.5220336914062,2177.581787109375,118.81562042236328,152.77767944335938,227.05615234375,152.77767944335938,0.49034643173217773,0
749.9375610351562,2,6,4,-539.72265625,1803.3944091796875,287.786376953125,137.05853271484375,287.786376953125,137.05853271484375,2.6410653591156006,0
1212.8966064453125,2,5,3,-143.877197265625,2164.008544921875,60.60247039794922,201.53529357910156,475.6915588378906,187.23348999023438,3.2815101146698,0
466.5899353027344,2,9,7,159.69537353515625,1419.1644287109375,123.89802551269531,90.53929138183594,123.89802551269531,90.53929138183594,1.6176491975784302,0
466.2469482421875,2,6,4,-1290.48828125,1543.9039306640625,245.7399139404297,97.00630187988281,245.7399139404297,97.00630187988281,0.7339107990264893,0
691.6122436523438,3,5,2,158.89883422851562,1314.8721923828125,139.02391052246094,169.748046875,139.02391052246094,169.748046875,0.405666708946228,0
639.0685424804688,2,8,6,168.81912231445312,2226.80078125,166.53941345214844,228.9136199951172,166.53941345214844,228.9136199951172,2.146489143371582,0
483.6786804199219,2,7,5,-158.27099609375,1130.3438720703125,61.5053825378418,76.48267364501953,261.14984130859375,61.5053825378418,0.5089293718338013,0
585.4034423828125,2,6,4,172.6194305419922,2268.319091796875,213.29148864746094,86.13423156738281,618.4188842773438,86.13423156738281,2.014925479888916,0
559.6244506835938,2,5,3,-143.8942413330078,1890.17041015625,144.2792205810547,108.23004150390625,475.6081848144531,108.23004150390625,0.548438310623169,0
447.12628173828125,2,8,6,166.81138610839844,1434.304931640625,214.70977783203125,76.92147064208984,264.4684753417969,76.92147064208984,1.03206205368042,0
538.3525390625,2,5,3,-995.7680053710938,1450.69189453125,136.33511352539062,185.3540802001953,302.1153259277344,136.33511352539062,0.46699512004852295,0
506.2709655761719,2,7,5,-887.1505126953125,1432.99267578125,121.10519409179688,66.3102798461914,121.10519409179688,66.3102798461914,2.289257287979126,0
465.3922424316406,2,6,4,169.4551544189453,1877.7825927734375,269.7571716308594,63.24995422363281,349.04241943359375,63.24995422363281,0.5851427316665649,0
792.8829345703125,2,7,5,167.6929931640625,1711.420654296875,66.0499038696289,87.47103118896484,428.36212158203125,0.0,3.1112260818481445,0
431.9720153808594,2,5,3,-173.8258514404297,1042.4835205078125,175.04672241210938,72.87759399414062,175.04672241210938,72.87759399414062,0.6979174017906189,0
649.885009765625,2,7,5,-427.8827819824219,1381.0284423828125,202.78689575195312,74.95558166503906,202.78689575195312,74.95558166503906,0.5737591981887817,0
594.3663330078125,2,7,5,-226.63185119628906,1463.5120849609375,197.99717712402344,65.87673950195312,364.2928161621094,65.87673950195312,1.3765469789505005,0
556.7242431640625,2,6,4,131.7566375732422,1973.2266845703125,251.0800018310547,166.60723876953125,251.0800018310547,166.60723876953125,0.5384997129440308,0
486.7740173339844,2,5,3,155.62716674804688,1389.130126953125,150.38812255859375,64.09002685546875,150.38812255859375,64.09002685546875,0.6826412081718445,0
527.6754150390625,2,8,6,-718.025146484375,1976.34228515625,400.986083984375,161.22967529296875,581.2861938476562,161.22967529296875,0.5438504219055176,0
424.6620178222656,2,10,8,-246.5562286376953,1228.2357177734375,123.24357604980469,80.61373901367188,387.2790832519531,0.0,0.5569702982902527,0
492.86859130859375,2,5,3,171.30323791503906,1841.319580078125,200.20968627929688,98.78257751464844,200.20968627929688,98.78257751464844,0.6115052700042725,0
700.7362670898438,2,7,5,-287.23345947265625,1516.8131103515625,216.48580932617188,123.12029266357422,343.1834411621094,123.12029266357422,0.6262192130088806,0
408.4339904785156,2,8,6,-582.9298095703125,2734.840087890625,141.02183532714844,330.7129821777344,740.6930541992188,141.02183532714844,3.2840538024902344,0
633.7261962890625,2,7,5,-84.6536865234375,1417.30517578125,122.64066314697266,133.5935821533203,499.14892578125,10.615694046020508,0.5701773166656494,0
802.5947265625,2,10,8,-1804.9744873046875,2562.81103515625,81.01302337646484,123.28543090820312,380.3510437011719,214.52862548828125,0.740437388420105,0
747.4824829101562,3,6,3,115.1294937133789,1522.4248046875,225.90980529785156,60.57236099243164,225.90980529785156,60.57236099243164,2.6443841457366943,0
419.5475158691406,2,8,6,-282.3056640625,1162.43115234375,83.72917175292969,104.66748809814453,159.58303833007812,104.66748809814453,1.2037714719772339,0
